GameTitle,Profit,GenreRank
"NCAA Football 2003",0.52,624
"NBA Live 09",0.52,624
"Tony Hawk's Pro Skater 3",0.52,624
"Wayne Gretzky's 3D Hockey",0.52,624
"Swing Away Golf",0.52,624
"J-League Pro Soccer Club o Tsukurou! 3",0.52,624
"SSX On Tour",0.52,624
"Fishing Derby",0.52,624
"NBA Live 2002",0.51,633
"NFL 2K3",0.51,633
"NBA Live 07",0.51,633
"Madden NFL 2004",0.51,633
"NBA Live 08",0.51,633
"Tiger Woods PGA Tour 13",0.51,633
"International Track & Field",0.51,633
"Jikkyou Powerful Pro Yakyuu 10",0.51,633
"Sega Bass Fishing",0.51,633
"International Superstar Soccer 2000 (All region sales)",0.51,633
"Major League Baseball 2K10",0.51,633
"NHL 07",0.51,633
"FIFA 14",0.5,645
"Madden NFL 07",0.5,645
"Madden NFL 11",0.5,645
"Pro Evolution Soccer 2010",0.5,645
"NBA Live 2004",0.5,645
"NBA Ballers",0.5,645
"WWE 2K16",0.5,645
"Tony Hawk's Project 8",0.5,645
"Tiger Woods PGA Tour 07",0.5,645
"Virtual Pool",0.5,645
"The BIGS",0.5,645
"NHL FaceOff 98",0.5,645
"NHL 09",0.5,645
"NBA Street Homecourt",0.5,645
"Bases Loaded '96: Double Header",0.5,645
"Major League Baseball 2K12",0.5,645
"Super Famista 5",0.5,645
"RealSports Tennis",0.5,645
"Ice Hockey",0.5,645
"Mario Golf: World Tour",0.4900000000000001,664
"NCAA Football 09",0.49000000000000005,665
"FIFA Soccer 09",0.49,666
"Tony Hawk's Underground 2",0.49,666
"Tony Hawk's Underground 2",0.49,666
"NFL Street 2",0.49,666
"FIFA Soccer 64",0.49,666
"J-League Pro Soccer Club wo Tsukurou! 2",0.49,666
"Backyard Baseball",0.49,666
"Barbie Horse Adventures: Wild Horse Rescue",0.49,666
"Football Manager Handheld 2009",0.49,666
"Active Life: Extreme Challenge",0.48000000000000004,675
"2010 FIFA World Cup South Africa",0.48,676
"Tiger Woods PGA Tour 06",0.48,676
"Tiger Woods PGA Tour 07",0.48,676
"Bass Pro Shops: The Strike",0.48,676
"All-Star Baseball 99",0.48,676
"NFL Xtreme 2",0.48,676
"Virtua Tennis 4: World Tour",0.48,676
"FIFA World Cup Germany 2006",0.47000000000000003,683
"NBA Live 99",0.47000000000000003,683
"NBA Ballers: Phenom",0.47000000000000003,683
"Imagine: Figure Skater (US sales)",0.47000000000000003,683
"Mat Hoffman's Pro BMX 2",0.47000000000000003,683
"FIFA 12",0.47,688
"NHL 16",0.47,688
"Tiger Woods PGA Tour 07",0.47,688
"Major League Baseball 2K13",0.47,688
"World Soccer Winning Eleven 8: Liveware Evolution",0.47,688
"NHL 97",0.47,688
"Razor Freestyle Scooter",0.4600000000000001,694
"NHL FaceOff '97",0.4600000000000001,694
"Major League Baseball 2K11",0.4600000000000001,694
"Pro Evolution Soccer 2016",0.46,697
"2014 FIFA World Cup Brazil",0.46,697
"Super Batter Up",0.46,697
"Top Spin",0.46,697
"Madden NFL 12",0.45999999999999996,701
"NBA Live 07",0.45999999999999996,701
"EA Sports UFC",0.45999999999999996,701
"Tony Hawk's Proving Ground",0.45999999999999996,701
"NHL 15",0.45999999999999996,701
"Walk it Out!",0.45999999999999996,701
"Virtua Tennis 4",0.45999999999999996,701
"FIFA 15",0.45000000000000007,708
"NBA 2K13",0.45000000000000007,708
"NBA Live 10",0.45000000000000007,708
"NCAA Gamebreaker 99",0.45000000000000007,708
"NHL FaceOff",0.45000000000000007,708
"Mario Tennis Ultra Smash",0.45000000000000007,708
"Jikkyou Powerful Pro Yakyuu 3",0.45,714
"Jikkyou Powerful Pro Yakyuu 12",0.45,714
"J-League Excite Stage '95",0.45,714
"NFL Head Coach",0.45,714
"NHL 2005",0.45,714
"World Soccer Winning Eleven 5 Final Evolution",0.45,714
"Celebrity Sports Showdown",0.45,714
"Mario Golf: Advance Tour",0.45,714
"NBA Live 2005",0.44999999999999996,722
"World Stadium 2",0.44999999999999996,722
"PES 2009: Pro Evolution Soccer",0.44999999999999996,722
"Brunswick Pro Bowling",0.44999999999999996,722
"World Soccer Winning Eleven 9",0.44000000000000006,726
"NCAA Football 2004",0.44000000000000006,726
"Grind Session",0.44000000000000006,726
"NBA Jam",0.44000000000000006,726
"Cool Boarders",0.44000000000000006,726
"Tiger Woods PGA Tour 2003",0.44,731
"Major League Baseball 2K6",0.44,731
"NBA Live 2000",0.44,731
"Jikkyou Powerful Pro Yakyuu 9",0.44,731
"NFL Blitz 20-03",0.44,731
"World Stadium EX",0.43999999999999995,736
"Remington Great American Bird Hunt",0.43999999999999995,736
"Madden NFL 2003",0.43000000000000005,738
"SSX Tricky",0.43000000000000005,738
"ESPN NHL 2K5",0.43000000000000005,738
"MLB 2002",0.43000000000000005,738
"NHL FaceOff 99",0.43000000000000005,738
"NBA Street",0.43000000000000005,738
"FIFA 14",0.43,744
"FIFA 14",0.43,744
"Madden NFL 2002",0.43,744
"2010 FIFA World Cup South Africa",0.43,744
"Deer Drive",0.43,744
"EyeToy: AntiGrav",0.43,744
"Backyard Baseball",0.43,744
"NBA Live 06",0.42000000000000004,751
"Tony Hawk's American Wasteland",0.42000000000000004,751
"NHL Slapshot",0.42000000000000004,751
"Big Strike Bowling",0.42000000000000004,751
"Jikkyou Powerful Pro Yakyuu 6",0.42000000000000004,751
"Fishing Resort",0.42000000000000004,751
"Football Manager Handheld 2011",0.42000000000000004,751
"Cool Boarders 2001",0.42000000000000004,751
"World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen",0.42000000000000004,751
"Top Spin 4",0.42,760
"MLB 08: The Show",0.42,760
"NHL 2K6",0.42,760
"All-Star Baseball 2004",0.42,760
"Jikkyou Powerful Pro Yakyuu 11",0.42,760
"Super Famista 4",0.42,760
"Cabela's Legendary Adventures",0.42,760
"International Superstar Soccer Pro '98",0.41999999999999993,767
"Sega Superstars Tennis",0.41000000000000003,768
"NBA 2K9",0.41000000000000003,768
"NFL Blitz 2001",0.41000000000000003,768
"UEFA Euro 2008 Austria-Switzerland",0.41000000000000003,768
"NFL GameDay 2002",0.41000000000000003,768
"pro evolution soccer 2011",0.41,773
"EA Sports UFC 2",0.41,773
"MLB 10: The Show",0.41,773
"NBA Jam",0.41,773
"NFL GameDay 2004",0.41,773
"Winter Sports 2: The Next Challenge",0.41,773
"Jikkyou Powerful Pro Yakuu '94",0.41,773
"NBA Live 2002",0.4,780
"Cabela's Big Game Hunter 2010",0.4,780
"Harry Potter: Quidditch World Cup",0.4,780
"NHL 15",0.4,780
"NBA Jam",0.4,780
"'98 Koshien",0.4,780
"NBA ShootOut 2000",0.4,780
"NCAA GameBreaker 2000",0.4,780
"NFL Quarterback Club 2000",0.4,780
"Brunswick Pro Bowling",0.4,780
"Rapala Pro Bass Fishing 2010",0.4,780
"Wii Sports Club",0.4,780
"Thrasher Presents: Skate and Destroy",0.4,780
"Madden NFL Football",0.4,780
"NBA Jam",0.39999999999999997,794
"NFL GameDay 2003",0.39999999999999997,794
"Brunswick Pro Bowling",0.39999999999999997,794
"NBA Live 09",0.39000000000000007,797
"FIFA 12",0.39,798
"Madden NFL 2005",0.39,798
"NBA 2K10",0.39,798
"NBA 2K10",0.39,798
"Harry Potter: Quidditch World Cup",0.39,798
"NBA Live 09",0.39,798
"MLB 2006",0.39,798
"NHL 99",0.39,798
"Ener-G: Gym Rockets",0.39,798
"All-Star Baseball 2000",0.39,798
"Super Famista 3",0.39,798
"Hooked! Again: Real Motion Fishing",0.39,798
"Triple Play 97",0.39,798
"Virtua Tennis 2009",0.39,798
"Cabela's Dangerous Hunts 2009",0.39,798
"Get Fit with Mel B",0.39,798
"ESPN Extreme Games",0.39,798
"EA Sports Active 2",0.38999999999999996,815
"Tiger Woods PGA Tour 08",0.38999999999999996,815
"NCAA Football 11",0.38999999999999996,815
"MLB 14: The Show",0.38999999999999996,815
"NFL GameDay 2002",0.38999999999999996,815
"Cabela's Dangerous Hunts 2",0.38999999999999996,815
"Cabela's Big Game Hunter 2012",0.38000000000000006,821
"Sega Superstars Tennis",0.38,822
"Madden NFL 11",0.38,822
"SSX 3",0.38,822
"SSX 3",0.38,822
"Tiger Woods PGA Tour 08",0.38,822
"MLB 15: The Show",0.38,822
"ESPN College Hoops 2K5",0.38,822
"NCAA Football 08",0.38,822
"NHL 15",0.38,822
"Tiger Woods PGA Tour 14",0.38,822
"Super Soccer",0.38,822
"NBA 2K7",0.37999999999999995,833
Skate,0.37999999999999995,833
"Virtua Tennis 2009",0.37999999999999995,833
"NBA Inside Drive 2002",0.37000000000000005,836
"FIFA 17",0.37,837
"NCAA Football 07",0.37,837
"NFL GameDay 2001",0.37,837
"Tiger Woods PGA Tour 12: The Masters",0.37,837
"Shaun Palmer's Pro Snowboarder",0.37,837
"Tiger Woods PGA Tour 09",0.37,837
"The BIGS",0.37,837
"Major League Baseball 2K6",0.37,837
"Tiger Woods PGA Tour 14",0.37,837
"NCAA Final Four 2000",0.37,837
"Pro Evolution Soccer 2011 3D",0.37,837
"Reel Fishing III",0.37,837
"Cabela's Deer Hunt 2005 Season",0.37,837
"High Heat Major League Baseball 2003",0.37,837
"Super Formation Soccer 94",0.37,837
"Rec Room Games",0.37,837
"Barbie Horse Adventures: Blue Ribbon Race",0.37,837
"NFL Street 2 Unleashed",0.37,837
"Bottom of the 9th",0.37,837
"ESPN X Games Skateboarding",0.37,837
"High Heat Major League Baseball 2004",0.37,837
"NHL 2K10",0.37,837
"Rapala Pro Fishing",0.37,837
"ESPN: Sports Connection",0.36999999999999994,860
"ESPN NFL Football",0.36000000000000004,861
"FIFA Street 2",0.36000000000000004,861
"NHL 2K10",0.36000000000000004,861
"Big Bass World Championship",0.36000000000000004,861
"Cabela's Outdoor Adventures (2006)",0.36000000000000004,861
"Outlaw Golf 2",0.36000000000000004,861
"Vancouver 2010 - The Official Video Game of the Olympic Winter Games",0.36000000000000004,861
"Tiger Woods PGA Tour 09",0.36,868
"NBA Live 2003",0.36,868
"My Horse & Me",0.36,868
"Zero4 Champ RR",0.36,868
"North American Hunting Extravaganza",0.36,868
"AMF Bowling World Lanes",0.36,868
"J-League Pro Soccer Club o Tsukurou '04",0.36,868
"J-League Pro Soccer Club o Tsukurou!",0.36,868
"NFL Street",0.35000000000000003,876
"Cabela's Dangerous Hunts",0.35000000000000003,876
"NBA 2K12",0.35,878
"MLB 06: The Show",0.35,878
"Football Manager Handheld 2010",0.35,878
"Backyard Baseball 2006",0.35,878
"Jikkyou Powerful Pro Yakyuu 13",0.35,878
"Jikkyou Powerful Pro Yakyuu 2000",0.35,878
"Jikkyou Powerful Pro Yakyuu 7",0.35,878
"Racquet Sports",0.34,885
"College Hoops 2K8",0.34,885
"Aggressive Inline",0.34,885
"Football Manager Handheld 2008",0.34,885
"NHL 09",0.33999999999999997,889
"UEFA Euro 2008 Austria-Switzerland",0.33999999999999997,889
"Jonah Lomu Rugby Challenge",0.33999999999999997,889
"NCAA Basketball 10",0.33999999999999997,889
"Tony Hawk's American Wasteland",0.33000000000000007,893
"MVP Baseball 2005",0.33,894
"MVP 06 NCAA Baseball",0.33,894
"MLB 09: The Show",0.33,894
"NBA Live 06",0.33,894
"Rugby World Cup 2011",0.33,894
"Kelly Slater's Pro Surfer",0.33,894
"World Stadium 3",0.33,894
"Extra Bases",0.33,894
"Super Power League 2",0.33,894
"Cool Boarders 2001",0.33,894
"DECA Sports Freedom",0.33,894
"Battle Dodge Ball",0.33,894
"NBA Live 96",0.33,894
"Madden NFL 13",0.32999999999999996,907
"Madden NFL 09",0.32999999999999996,907
"EA Playground",0.32999999999999996,907
"NBA 2K10",0.32999999999999996,907
"Cabela's Dangerous Hunts 2011",0.32999999999999996,907
"Virtua Tennis 2009",0.32999999999999996,907
"SSX Blur",0.32999999999999996,907
"NBA Street V3",0.32000000000000006,914
"Shaun White Snowboarding",0.32000000000000006,914
"My Horse & Me",0.32000000000000006,914
"Madden NFL 2002",0.32,917
"NBA 2K3",0.32,917
"MLB 08: The Show",0.32,917
"Major League Baseball 2K6",0.32,917
"NCAA Basketball 10",0.32,917
"FIFA Street 3",0.32,917
"NCAA GameBreaker 2001",0.32,917
"Championship Bass",0.32,917
"NHL Breakaway 98",0.32,917
"ESPN X-Games Pro Boarder",0.32,917
"Nagano Winter Olympics 98",0.32,917
"FIFA 2001 Major League Soccer",0.32,917
"Gold's Gym: Cardio Workout (Others sales)",0.32,917
"No.1 Muscle Ranking - Kinniku Banzuke Vol. 1: Oregasaikyouno Otokoda!",0.32,917
"Disney's Extreme Skate Adventure",0.32,917
"Derby Stallion DS",0.32,917
"All-Star Baseball 2005",0.32,917
"NFL Fever 2004",0.32,917
"Virtua Striker 2",0.32,917
"The Biggest Loser",0.31999999999999995,936
"Pro Evolution Soccer 2013",0.31000000000000005,937
"Cabela's Dangerous Hunts 2011",0.31000000000000005,937
"UEFA Euro 2008 Austria-Switzerland",0.31000000000000005,937
ExerBeat,0.31000000000000005,937
"NBA ShootOut",0.31000000000000005,937
"NBA Inside Drive 2003",0.31000000000000005,937
"NHL FaceOff 2000",0.31000000000000005,937
"Madden NFL 2004",0.31,944
"MLB 07: The Show",0.31,944
"Shaun White Snowboarding",0.31,944
"Jikkyou Powerful Pro Yakyuu 14",0.31,944
"Jikkyou Powerful Pro Yakyuu Portable 3",0.31,944
"FIFA Street",0.31,944
"Cabela's Outdoor Adventures (2009)",0.31,944
"Jikkyou Powerful Pro Yakyuu 4",0.31,944
"Bass Hunter 64",0.31,944
"J-League Winning Eleven 2007: Club Championship",0.31,944
"NCAA Final Four 2002",0.31,944
"Shaun White Snowboarding: World Stage",0.31,944
"FIFA 15",0.30000000000000004,956
"NBA Street V3",0.30000000000000004,956
"Tiger Woods PGA Tour 06",0.30000000000000004,956
"NBA Live 08",0.30000000000000004,956
"Major League Baseball 2K8",0.30000000000000004,956
"Rapala Pro Bass Fishing 2010",0.30000000000000004,956
"NBA Live 2003",0.30000000000000004,956
"RealSports Boxing",0.30000000000000004,956
"Famista '91",0.3,964
Decathlete,0.3,964
"Hard Hitter Tennis",0.3,964
"Winning Post 2",0.3,964
"Power Pro Kun Pocket 6",0.3,964
"Power Pro Kun Pocket 10",0.3,964
"Power Pro Kun Pocket 4",0.3,964
"Madden NFL 08",0.29000000000000004,971
"NBA Live 06",0.29000000000000004,971
"FIFA Street 3",0.29000000000000004,971
"Disney's Extreme Skate Adventure",0.29000000000000004,971
"Reel Fishing: Angler's Dream",0.29000000000000004,971
"AMF Bowling 2004",0.29000000000000004,971
"The BIGS 2",0.29000000000000004,971
"MLB Power Pros",0.29000000000000004,971
"Outlaw Golf",0.29000000000000004,971
"Fisherman's Bait 2: Big Ol' Bass",0.29000000000000004,971
"Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban",0.29000000000000004,971
"Ken Griffey Jr.'s Slugfest",0.29000000000000004,971
"MLB Pennant Race",0.29000000000000004,971
Snowboarding,0.29000000000000004,971
"PGA Tour 97",0.29000000000000004,971
"Pro Evolution Soccer 2017",0.29000000000000004,971
"Remington Super Slam Hunting: Africa",0.29000000000000004,971
"NBA In The Zone",0.29000000000000004,971
"Tony Hawk: Shred",0.29,989
"MLB SlugFest Loaded",0.29,989
Punch-Out!!,0.29,989
"J-League Victory Goal '96",0.29,989
"Jikkyou Powerful Pro Yakyuu 8",0.29,989
"Surf's Up",0.29,989
"Power Pro Kun Pocket 11",0.29,989
"NFL Blitz 20-02",0.29,989
"Bass Strike",0.29,989
"NHL Hitz 20-03",0.29,989
"Real Pool",0.29,989
"Deer Hunter",0.29,989
"Summer Heat Beach Volleyball",0.29,989
"NCAA Basketball 09",0.29,989
"NBA 2K12",0.28,1003
"Pro Evolution Soccer 2013",0.28,1003
"Triple Play 2000",0.28,1003
"Dave Mirra Freestyle BMX 2",0.28,1003
"MLB 07: The Show",0.28,1003
"Street Hoops",0.28,1003
"All Star Cheer Squad",0.28,1003
"Tiger Woods PGA Tour 07",0.28,1003
"NCAA March Madness 2005",0.28,1003
"NHL 07",0.28,1003
"Cabela's Big Game Hunter 2012",0.28,1003
"Surf's Up",0.28,1003
"Links 2004",0.28,1003
"Hot Shots Golf: World Invitational",0.28,1003
"International Superstar Soccer",0.28,1003
"NHL 2K11",0.28,1003
"Netsu Chu! Pro Yakyuu 2003",0.28,1003
"Famista '92",0.28,1003
"F1 ROC: Race of Champions",0.28,1003
"Power Pro Kun Pocket 3",0.28,1003
"Rugby World Cup 2011",0.27999999999999997,1023
"Cabela's Trophy Bucks",0.27999999999999997,1023
"FIFA Soccer 07",0.27,1025
"NBA Live 2004",0.27,1025
"Cabela's Big Game Hunter 2010",0.27,1025
"NHL 2002",0.27,1025
"Knockout Kings 2002",0.27,1025
"Major League Baseball 2K9",0.27,1025
"NHL Hitz 20-02",0.27,1025
"ESPN NBA Basketball",0.27,1025
"Major League Baseball 2K10",0.27,1025
"Rapala Pro Bass Fishing 2010",0.27,1025
"UEFA Euro 2016",0.27,1025
"Q-Ball: Billiards Master",0.27,1025
"Burstrick: Wake Boarding!!",0.27,1025
"Dave Mirra Freestyle BMX: Maximum Remix",0.27,1025
"Jikkyou Powerful Pro Yakyuu Portable 4",0.27,1025
"Sydney 2000",0.27,1025
"Slam Dunk: Yonkyo Taiketsu!!",0.27,1025
"MotionSports: Adrenaline",0.27,1025
"NBA In The Zone '98",0.27,1025
"Jikkyou Powerful Pro Yakyuu 5",0.27,1025
"NBA Jam 99",0.27,1025
"Summer Athletics: The Ultimate Challenge (US sales)",0.27,1025
"Jikkyou Powerful Pro Yakyuu 2",0.27,1025
"Jikkyou Powerful Pro Yakyuu '98 Ketteiban",0.27,1025
"NBA ShootOut 2001",0.27,1025
"Jikkyou Powerful Pro Yakyuu 2010",0.27,1025
"Don King Boxing",0.27,1025
"Gallop Racer 2: One and Only Road to Victory",0.27,1025
"NBA 07",0.27,1025
"Jikkyou Powerful Pro Yakyuu '99 Ketteiban",0.27,1025
"NCAA Gamebreaker",0.27,1025
"FIFA 14",0.26,1056
"Madden NFL 2005",0.26,1056
"Madden NFL 08",0.26,1056
"MVP Baseball 2004",0.26,1056
"Tiger Woods PGA Tour 10",0.26,1056
"All-Star Baseball 2003",0.26,1056
"MLB 09: The Show",0.26,1056
"Backyard NFL Football",0.26,1056
"Tony Hawk: Shred",0.26,1056
"Mat Hoffman's Pro BMX",0.26,1056
"The BIGS",0.26,1056
"Athens 2004",0.26,1056
"NFL Street 3",0.26,1056
"Summer Sports 2: Island Sports Party",0.26,1056
"All-Pro Football 2K8",0.26,1056
"MLB SlugFest 2006",0.26,1056
"Inazuma Eleven GO 3: Galaxy",0.26,1056
"Jikkyou Powerful Pro Yakyuu 2013",0.26,1056
"Jonah Lomu Rugby Challenge",0.26,1056
"Jikkyou Powerful Pro Yakyuu 2011",0.26,1056
"Power Pro Kun Pocket 5",0.26,1056
"NCAA March Madness 08",0.26,1056
"Evolution Skateboarding",0.26,1056
"Outlaw Volleyball",0.26,1056
"J-League Pro Soccer Club wo Tsukurou!",0.26,1056
"Dead or Alive Xtreme 2",0.26,1056
"NHL Rock the Rink",0.26,1056
"NBA ShootOut 2004",0.26,1056
"Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!",0.26,1056
"We Love Golf!",0.26,1056
"NBA Jam Tournament Edition",0.25,1086
"Triple Play 2002",0.25,1086
"Major League Baseball 2K7",0.25,1086
"Tony Hawk's Proving Ground",0.25,1086
"NHL 06",0.25,1086
"NBA Showtime: NBA on NBC",0.25,1086
"UEFA Euro 2008 Austria-Switzerland",0.25,1086
"Racquet Sports",0.25,1086
"Cabela's Outdoor Adventures (2009)",0.25,1086
"RealSports Football",0.25,1086
"Daisy Fuentes Pilates",0.25,1086
"Surfing H3O",0.25,1086
"Power Pro Kun Pocket 2",0.25,1086
"Amped 2",0.25,1086
"College Hoops 2K6",0.25,1086
"Fox Sports College Hoops '99",0.25,1086
"Wayne Gretzky's 3D Hockey '98",0.25,1086
"NBA Courtside 2 featuring Kobe Bryant",0.25,1086
"World Series Baseball 2K3",0.25,1086
"Pro Yakyuu Team o Tsukurou!",0.25,1086
"Tennis no Oji-Sama: Genius Boys Academy",0.25,1086
"Netsu Chu! Pro Yakyuu 2002",0.25,1086
"NBA Courtside 2002",0.25,1086
"Jikkyou Powerful Pro Yakyuu 2001",0.25,1086
"Gallop Racer (JP)",0.25,1086
MLB,0.25,1086
"Namco Tennis Smash Court",0.25,1086
"Bass Pro Shops: The Hunt",0.25,1086
"Virtua Tennis 4",0.24000000000000002,1114
"Vancouver 2010 - The Official Video Game of the Olympic Winter Games",0.24000000000000002,1114
"Don King Presents: Prizefighter",0.24000000000000002,1114
"Grand Slam Tennis 2",0.24000000000000002,1114
"Ashes Cricket 2009",0.24000000000000002,1114
"Madden NFL 13",0.24,1119
"Tiger Woods PGA Tour 2003",0.24,1119
"Tiger Woods PGA Tour 10",0.24,1119
"NCAA March Madness 2004",0.24,1119
"Tony Hawk's Proving Ground",0.24,1119
"FIFA World Cup Germany 2006",0.24,1119
"NBA Live 10",0.24,1119
"World Soccer Winning Eleven 7",0.24,1119
"Pro Yaky? Spirits 2011",0.24,1119
"Pure Futbol",0.24,1119
"Deca Sports 3",0.24,1119
"Pro Yaky? Spirits 2010",0.24,1119
"PDC World Championship Darts 2008",0.24,1119
"Jikkyou Powerful Pro Yakyuu 15",0.24,1119
"NCAA College Basketball 2K3",0.24,1119
"PGA Tour 96",0.24,1119
"Big Beach Sports 2",0.24,1119
"NHL FaceOff 2001",0.24,1119
"World Series Baseball",0.23000000000000004,1137
"Super Swing Golf",0.23000000000000004,1137
"FIFA 14",0.23,1139
"Madden NFL 06",0.23,1139
"Major League Baseball 2K10",0.23,1139
"Cabela's Big Game Hunter 2012",0.23,1139
"Tony Hawk's American Sk8land",0.23,1139
"Pro Yakyuu Team o Tsukurou!",0.23,1139
"Let's Make a Soccer Team!",0.23,1139
"All-Star Baseball 2001",0.23,1139
"ESPN NHL Hockey",0.23,1139
"NCAA GameBreaker 2003",0.23,1139
Airblade,0.23,1139
"NBA Live 15",0.23,1139
"Pro Yakyuu Team o Tsukurou! 2",0.23,1139
"Rocket League",0.23,1139
"Saka-Tsuku DS: Touch and Direct",0.23,1139
"World Soccer Winning Eleven 2010: Aoki Samurai no Chousen",0.23,1139
"NFL Blitz Pro",0.23,1139
"NCAA GameBreaker 2004",0.23,1139
"NBA ShootOut 2003",0.23,1139
"NHL FaceOff 2003",0.23,1139
"Whirl Tour",0.23,1139
"Madden NFL 12",0.22999999999999998,1160
"pro evolution soccer 2011",0.22999999999999998,1160
"NCAA Football 09",0.22999999999999998,1160
"Shaun White Snowboarding",0.22999999999999998,1160
"SSX On Tour",0.22999999999999998,1160
"Cabela's Outdoor Adventures (2009)",0.22999999999999998,1160
"Tony Hawk's Downhill Jam",0.22999999999999998,1160
"Ultimate Duck Hunting: Hunting & Retrieving Ducks",0.22999999999999998,1160
"Hooked! Real Motion Fishing",0.22999999999999998,1160
"NCAA Football 2005",0.22000000000000003,1169
"NFL 2K3",0.22000000000000003,1169
"Cabela's Deer Hunt: 2004 Season",0.22000000000000003,1169
"All-Star Baseball 2002",0.22000000000000003,1169
"NHL 2K6",0.22000000000000003,1169
"Move Fitness",0.22000000000000003,1169
"Madden NFL 07",0.22,1175
"NBA 06",0.22,1175
"Bass Pro Shops: The Strike",0.22,1175
"The BIGS 2",0.22,1175
"NCAA Basketball 09",0.22,1175
"NCAA March Madness 08",0.22,1175
"Tony Hawk's American Sk8land",0.22,1175
"Family Party: 30 Great Games Winter Fun",0.22,1175
"NBA Street: Showdown",0.22,1175
"Hamtaro: Ham-Ham Games",0.22,1175
"Rapala's Fishing Frenzy",0.22,1175
"Tony Hawk's Downhill Jam",0.22,1175
"Chou-Kuukan Night Pro Yakyuu King(higher JP sales)",0.22,1175
"NBA Live 09 All-Play",0.22,1175
"NFL Quarterback Club 2002",0.22,1175
"Rugby 2004",0.22,1175
"Jikkyou Powerful Major League",0.22,1175
"J-League Winning Eleven 2008: Club Championship",0.22,1175
"NBA Live 14",0.22,1175
"Kanzen Chuuki Pro Yakyuu Greatest Nine",0.22,1175
"Dark Summit",0.22,1175
NBA,0.22,1175
"Backyard NFL Football '09",0.22,1175
"College Hoops 2K7",0.22,1175
"MVP Baseball",0.22,1175
"Yoga Wii",0.22,1175
"Cabela's Survival: Shadows of Katmai",0.22,1175
"NCAA Football 2003",0.21000000000000002,1202
"NHL Hitz 20-02",0.21000000000000002,1202
"NFL Quarterback Club 97",0.21000000000000002,1202
"Barbie Super Sports",0.21000000000000002,1202
"NBA Jam Extreme",0.21000000000000002,1202
"NHL Championship 2000",0.21000000000000002,1202
"Saltwater Sportfishing",0.21000000000000002,1202
"Summer Athletics: The Ultimate Challenge (Others sales)",0.21000000000000002,1202
"NBA in the Zone 2000",0.21000000000000002,1202
